file_info,,,,,,,corrected_fluxes_and_quality_flags,,,,,,,,,,,,,,,,,,,,,storage_fluxes,,,,,,vertical_advection_fluxes,,,,gas_densities_concentrations_and_timelags,,,,,,,,,,,,,,,,,,,,air_properties,,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes,,,,,,,,,,,,,,statistical_flags,,,,,,,,,,,,spikes,,,,,,,,variances,,,,,,,,covariances,,,,,custom_variables,,,,,,,,,,,,,
filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,rand_err_Tau,H,qc_H,rand_err_H,LE,qc_LE,rand_err_LE,co2_flux,qc_co2_flux,rand_err_co2_flux,h2o_flux,qc_h2o_flux,rand_err_h2o_flux,ch4_flux,qc_ch4_flux,rand_err_ch4_flux,n2o_flux,qc_n2o_flux,rand_err_n2o_flux,H_strg,LE_strg,co2_strg,h2o_strg,ch4_strg,n2o_strg,co2_v-adv,h2o_v-adv,ch4_v-adv,n2o_v-adv,co2_molar_density,co2_mole_fraction,co2_mixing_ratio,co2_time_lag,co2_def_timelag,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,ch4_molar_density,ch4_mole_fraction,ch4_mixing_ratio,ch4_time_lag,ch4_def_timelag,n2o_molar_density,n2o_mole_fraction,n2o_mixing_ratio,n2o_time_lag,n2o_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_co2_flux,co2_scf,un_h2o_flux,h2o_scf,un_ch4_flux,ch4_scf,un_n2o_flux,n2o_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,co2_spikes,h2o_spikes,ch4_spikes,n2o_spikes,u_var,v_var,w_var,ts_var,co2_var,h2o_var,ch4_var,n2o_var,w/ts_cov,w/co2_cov,w/h2o_cov,w/ch4_cov,w/n2o_cov,data_size_irga75_mean,status_code_irga75_mean,ga_diag_code_irga75_mean,agc_mean,fast_t_mean,air_p_mean,cooler_v_mean,data_size_qcl_mean,status_code_qcl_mean,status_qcl_mean,h2o_mean,dummy_mean,cell_t_mean
CH-CHA_201812020700.csv,2018-12-02,11:30,336.4790,1,36000,36000,-0.273832E-01,1,0.725740E-02,2.15985,0,1.76409,-91.1853,0,36.4228,19.7482,0,8.10422,-2.04486,0,0.816791,0.103721E-01,1,0.886600E-02,0.368156E-03,0,0.102473E-03,1.36133,-2.01698,0.627349,-0.452313E-01,-0.778785E-02,-0.632340E-04,-0.224993E-09,-0.271482E-11,-0.101291E-11,-0.169485E-12,17.8981,438.273,440.603,3.45000,0,215.963,5.28832,5.31643,2.25000,0,0.805770E-01,1.97310,1.98359,2.20000,0,0.134825E-01,0.330147,0.331902,2.35000,0,284.395,283.919,96559.5,1.18248,1008.18,0.244871E-01,-0.132507,0.389166E-02,509.917,1288.70,0.329111E-02,39.5683,778.784,270.686,1.09056,1.38924,0.621119E-01,1.76725,-0.222872E-12,-0.125707E-13,1.76725,6.38696,133.040,51.8681,2.01414,-9999,0.152176,0.774363,-138.688,-0.144930E-01,-0.236864E-01,-0.119054E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.271032E-01,1.01033,-2.29937,1.02182,-74.6170,1.21641,16.8765,1.21641,-1.67331,1.21641,0.835437E-02,1.24152,0.296538E-03,1.24152,800000000,800000000,800000000,800001100,800001000,800101000,800010111,800010111,81101,81101,80,81,13,5,0,12,18,0,0,0,0.877224,0.591035,0.804670E-01,0.621119E-01,0.680267,6759.11,0.513363E-03,0.135125E-06,-0.192875E-02,0.168765E-01,-1.67331,0.205660E-03,0.729989E-05,16.0000,0.00000,250.251,64.0668,8.16299,96631.0,1.29409,22.0000,96.5041,0.504111,13.3071,0.804114E+09,294.058
CH-CHA_201812020700.csv,2018-12-02,12:00,336.4999,1,36000,36000,-0.107249E-01,0,0.210450E-02,-5.18305,1,2.94872,25.2814,2,31.7960,-5.27118,1,5.11233,0.567786,2,0.714096,0.410415E-02,1,0.219279E-02,0.284469E-03,0,0.519312E-04,2.46413,-4.35517,1.12902,-0.978114E-01,-0.583377E-03,0.221406E-04,0.504856E-11,0.384810E-13,0.215877E-13,0.363625E-14,18.6507,458.937,460.548,0.500000E-01,0,142.158,3.49810,3.51038,-0.700000,0,0.797504E-01,1.96242,1.96931,1.80000,0,0.134333E-01,0.330553,0.331713,1.75000,0,285.788,285.471,96559.5,1.17684,1007.25,0.246070E-01,0.367925E-01,0.256170E-02,337.490,1428.16,0.217676E-02,23.6310,1090.67,265.246,0.743726,0.932041,0.572446E-01,1.19378,-0.447344E-13,0.270691E-15,1.19378,2.99351,134.863,51.4117,2.74853,-9999,0.954637E-01,0.164049,14.2639,0.140915,-0.205015,0.458031E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.105787E-01,1.01382,-3.87867,1.02844,19.6138,1.28940,-4.06845,1.28940,0.440499,1.28940,0.311775E-02,1.31638,0.216100E-03,1.31638,800000000,800000000,800000000,800000000,800000000,800000000,800010111,811110111,80001,80011,80,80,13,3,1,3,13,1,0,0,0.140701,0.159982,0.274163E-01,0.134773,0.602145,11245.7,0.674398E-04,0.881266E-07,-0.327213E-02,-0.406845E-02,0.440499,0.769878E-04,0.533622E-05,16.0000,0.00000,249.604,60.0233,8.75411,96623.7,1.30361,22.0000,96.5072,0.507167,13.3098,0.824485E+09,294.070
CH-CHA_201812020700.csv,2018-12-02,12:30,336.5207,1,36000,36000,-0.185131E-01,1,0.411516E-02,10.0919,1,4.30368,-88.8489,1,42.7063,9.45877,1,5.22332,-1.99626,1,0.959527,0.751187E-02,1,0.412850E-02,0.142810E-03,1,0.544913E-04,0.690924,5.61055,-0.388279,0.126058,-0.114126E-02,-0.672549E-04,0.889656E-11,0.114414E-12,0.382293E-13,0.648453E-14,18.3198,451.815,454.455,8.85000,0,235.600,5.81053,5.84449,9.65000,0,0.787216E-01,1.94148,1.95283,0.300000,0,0.133529E-01,0.329319,0.331243,2.40000,0,286.434,285.907,96559.5,1.17402,1008.51,0.246627E-01,-0.129358,0.424551E-02,560.177,1469.55,0.361622E-02,38.1189,909.377,271.960,0.703482,1.02534,0.441176E-01,1.24425,0.129894E-12,0.485626E-15,1.24425,3.25535,133.574,55.5461,2.03198,-9999,0.125575,0.438327,-16.6805,-0.120500,-0.113585,-0.678757E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.182979E-01,1.01176,5.39372,1.01990,-75.6295,1.17211,8.37214,1.17211,-1.69925,1.17211,0.632717E-02,1.18724,0.120287E-03,1.18724,800000000,800000000,800000000,800000000,800000000,800000010,800110111,800110111,81101,81101,80,81,5,0,7,2,12,3,0,0,0.395612,0.442060,0.389806E-01,0.195393,0.428281,14344.9,0.171081E-03,0.981380E-07,0.455547E-02,0.837214E-02,-1.69925,0.156956E-03,0.298392E-05,16.0000,0.00000,248.674,54.2120,8.96130,96623.8,1.30945,22.0000,96.5163,0.516306,13.3105,0.829909E+09,294.083
CH-CHA_201812020700.csv,2018-12-02,13:00,336.5415,1,35989,35989,-0.280948E-01,0,0.416413E-02,-7.18824,1,4.16240,67.3054,0,38.0281,-17.2236,0,10.1375,1.51059,0,0.853495,0.671685E-02,1,0.306368E-02,0.262886E-03,1,0.639256E-04,-1.79471,1.35346,-1.28771,0.303768E-01,0.256287E-02,0.194507E-04,-0.954504E-10,-0.141871E-11,-0.443134E-12,-0.734740E-13,17.4313,428.282,431.025,0.850000,0,259.086,6.36566,6.40645,-0.700000,0,0.809257E-01,1.98832,2.00106,1.60000,0,0.134179E-01,0.329674,0.331786,1.75000,0,285.355,284.780,96559.5,1.17842,1008.79,0.245697E-01,0.978862E-01,0.466872E-02,613.588,1364.41,0.396184E-02,44.9708,750.827,273.208,1.21013,1.15222,0.782913E-01,1.67277,-0.159772E-12,-0.547581E-14,1.67277,4.18245,144.876,43.5959,2.68262,-9999,0.154405,0.354481,43.5380,0.461665E-01,-0.106800,0.391616E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.277982E-01,1.01067,-3.78102,1.02242,54.8589,1.22356,-14.3020,1.22356,1.23124,1.22356,0.537921E-02,1.24867,0.210533E-03,1.24867,800000000,800000000,800000000,800001100,800001100,800001110,800010111,800010111,81101,81101,80,81,3,8,4,0,15,9,0,0,0.290679,0.365912,0.523695E-01,0.300314,1.88348,13988.1,0.670543E-04,0.925739E-07,-0.318059E-02,-0.143020E-01,1.23124,0.133011E-03,0.520582E-05,16.0000,0.00000,250.860,67.8766,8.64963,96600.2,1.30223,22.0000,96.5184,0.518381,13.3094,0.821662E+09,294.087
CH-CHA_201812021300.csv,2018-12-02,13:30,336.5624,1,36000,36000,-0.161618E-01,0,0.213384E-02,-7.59234,1,1.02123,86.7623,1,33.4631,-19.0582,1,6.48998,1.94571,1,0.750437,-0.309713E-02,0,0.476968E-02,0.360448E-03,0,0.498609E-04,-1.33685,-3.41453,1.41884,-0.765734E-01,0.126249E-02,0.439004E-04,0.599155E-10,0.655860E-12,0.265366E-12,0.436016E-13,18.5458,454.123,456.392,2.15000,0,203.009,4.97102,4.99585,3.95000,0,0.821393E-01,2.01131,2.02136,-1.00000,0,0.134961E-01,0.330474,0.332125,1.95000,0,284.390,283.942,96559.5,1.18252,1008.01,0.244866E-01,0.126082,0.365823E-02,479.370,1290.70,0.309359E-02,37.1403,811.333,269.855,1.18552,1.01521,0.634842E-01,1.56210,0.132758E-12,0.323068E-14,1.56210,3.24998,145.468,40.5748,2.32916,-9999,0.116907,0.195768,17.8874,0.112370,-0.875074E-01,0.544829E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.159756E-01,1.01166,-3.30970,1.02442,69.5123,1.24488,-15.6839,1.24488,1.55887,1.24488,-0.243628E-02,1.27126,0.283537E-03,1.27126,800000000,800010000,800000000,800001100,800001100,800001100,800010111,801110111,81111,81111,80,81,1,5,1,3,14,2,0,0,0.206209,0.155018,0.303091E-01,0.219303E-01,1.22759,15767.1,0.557871E-03,0.843371E-07,-0.277660E-02,-0.156839E-01,1.55887,-0.599539E-04,0.697750E-05,16.0000,0.00000,249.603,60.0200,8.62061,96600.2,1.30166,22.0000,96.5210,0.521028,13.3096,0.822719E+09,294.086
CH-CHA_201812021300.csv,2018-12-02,14:00,336.5832,1,36000,36000,-0.436035E-01,0,0.452500E-02,-0.764419,0,1.66319,-92.2669,1,80.9027,-30.1573,1,23.1031,-2.06864,1,1.81385,0.509394E-02,1,0.572154E-02,0.355610E-03,0,0.468664E-04,-0.415816,9.41817,-2.41136,0.211157,-0.269510E-02,-0.935779E-04,-0.574971E-11,-0.123604E-12,-0.275046E-13,-0.460840E-14,16.7466,410.191,413.841,6.25000,0,360.007,8.81803,8.89648,-0.950000,0,0.801099E-01,1.96221,1.97967,2.00000,0,0.134224E-01,0.328769,0.331694,1.55000,0,284.476,283.682,96559.5,1.18189,1010.11,0.244940E-01,-0.134048,0.648733E-02,849.309,1268.40,0.548893E-02,66.9593,419.086,277.771,1.62934,1.62660,0.886142E-01,2.30400,-0.297396E-13,-0.343336E-15,2.30400,4.72087,141.684,44.9519,2.20419,-9999,0.192075,0.314363,788.416,0.254941E-02,0.828487E-02,0.333361E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.431345E-01,1.01087,-5.17551,1.02371,-74.5566,1.22617,-23.8736,1.22617,-1.67157,1.22617,0.405335E-02,1.25672,0.282967E-03,1.25672,800000000,800000100,800000000,800001111,800001000,800001100,800010111,800010111,81111,81111,80,80,3,27,3,0,15,6,0,0,0.289415,0.255748,0.835631E-01,0.570041E-01,5.82526,76830.2,0.180787E-03,0.575524E-07,-0.433519E-02,-0.238736E-01,-1.67157,0.100164E-03,0.699250E-05,16.0000,0.00000,251.813,73.8300,8.54075,96599.9,1.30171,21.9878,96.5258,0.521207,13.3101,0.826470E+09,294.085
CH-CHA_201812021300.csv,2018-12-02,14:30,336.6040,1,36000,36000,-0.536906E-01,0,0.538873E-02,-18.4176,0,2.91860,115.775,1,57.8471,-10.9197,0,7.78009,2.59697,1,1.29758,0.819400E-02,1,0.413722E-02,0.483160E-03,0,0.608630E-04,0.815162,-6.25317,1.27590,-0.140266,-0.131394E-02,0.420804E-04,-0.525597E-10,-0.759069E-12,-0.235025E-12,-0.399584E-13,17.6790,433.459,436.190,7.50000,0,255.321,6.26004,6.29947,-0.350000,0,0.790533E-01,1.93825,1.95046,2.00000,0,0.134404E-01,0.329536,0.331612,1.85000,0,284.758,284.193,96559.5,1.18090,1008.72,0.245183E-01,0.168284,0.460089E-02,603.427,1312.39,0.389608E-02,45.9794,708.959,272.978,1.62118,1.51142,0.958001E-01,2.21851,0.440254E-13,-0.297300E-14,2.21851,5.34716,144.238,42.9935,2.47493,-9999,0.213227,0.354106,44.7493,0.449169E-01,-0.159081,0.725115E-01,0,24.1621,-3.66669,8.29407,20.6534,31.4978,44.1761,66.1838,-0.530846E-01,1.01142,-12.4630,1.02477,93.4605,1.23764,-8.95372,1.23764,2.09643,1.23764,0.645721E-02,1.26897,0.380750E-03,1.26897,800000000,800000100,800000000,800001111,800001000,800001000,800010111,800010111,80111,80111,80,80,5,5,4,23,17,3,0,0,0.312631,0.311039,0.845419E-01,0.655239E-01,1.87347,19692.5,0.115322E-03,0.696929E-07,-0.104626E-01,-0.895372E-02,2.09643,0.159315E-03,0.939404E-05,16.0000,0.00000,250.204,63.7738,8.78192,96598.2,1.30741,21.9839,96.5263,0.520225,13.3129,0.847488E+09,294.081
CH-CHA_201812021300.csv,2018-12-02,15:00,336.6249,1,36000,36000,-0.322393E-01,1,0.609702E-02,-9.80260,1,7.32435,-45.6605,1,24.3381,4.70282,1,3.15917,-1.02606,1,0.546911,-0.161561E-02,2,0.369141E-02,0.196622E-03,0,0.405824E-04,2.95789,-8.07962,1.07437,-0.181560,-0.559246E-03,0.463096E-04,0.348107E-09,0.225132E-11,0.148104E-11,0.253795E-12,18.3813,453.160,454.492,9.00000,0,118.877,2.93072,2.93934,10.0000,0,0.782041E-01,1.92800,1.93366,2.25000,0,0.134012E-01,0.330386,0.331357,2.00000,0,286.327,286.061,96559.5,1.17466,1006.95,0.246534E-01,-0.664884E-01,0.214217E-02,282.802,1484.47,0.182364E-02,19.0507,1201.67,262.991,0.980559,1.13374,0.561761E-01,1.50001,0.225077E-12,0.189382E-13,1.50001,4.67979,140.538,49.1438,2.14626,-9999,0.165667,0.432899,39.4134,0.509979E-01,0.214684,0.500244E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.318531E-01,1.01213,-11.7242,1.02534,-36.1579,1.25487,4.54226,1.25487,-0.812517,1.25487,-0.126054E-02,1.28168,0.153409E-03,1.28168,800000000,800000000,800000000,800000111,800001000,800001000,800010111,800110111,81011,81011,80,81,1,1,2,3,13,26,0,0,0.555321,0.254108,0.563696E-01,0.421034,0.119718,3272.78,0.909720E-04,0.584275E-07,-0.991193E-02,0.454226E-02,-0.812517,-0.311679E-04,0.379317E-05,16.0000,0.00000,250.692,66.8252,9.20193,96599.4,1.31548,21.9967,96.5230,0.521754,13.3154,0.866381E+09,294.079
CH-CHA_201812021300.csv,2018-12-02,15:30,336.6457,1,36000,36000,-0.327476E-01,1,0.633569E-02,-10.5086,1,2.57519,130.000,1,32.2129,-66.7283,1,16.7508,2.92524,1,0.724852,-0.152104E-02,1,0.145876E-02,0.286844E-03,1,0.963477E-04,2.22853,6.13326,-4.16040,0.138010,0.766366E-03,-0.621204E-04,0.422172E-10,0.614140E-12,0.217812E-12,0.369246E-13,15.1816,376.431,378.504,10.0000,0,220.849,5.47600,5.50616,8.40000,0,0.783269E-01,1.94213,1.95282,8.55000,0,0.132784E-01,0.329240,0.331053,1.85000,0,287.974,287.474,96559.5,1.16777,1008.36,0.247952E-01,0.189556,0.397970E-02,527.983,1627.45,0.340796E-02,32.4423,1099.47,271.156,0.312279,0.818472,0.525579E-01,0.877597,-0.313579E-12,0.278081E-14,0.877597,3.25598,108.410,69.1162,3.43341,-9999,0.167460,0.438961,37.9890,0.529101E-01,-0.808352E-01,0.532917E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.323867E-01,1.01114,-3.87872,1.02091,106.933,1.21192,-55.5783,1.21192,2.40619,1.21192,-0.123663E-02,1.22999,0.233209E-03,1.22999,800000000,800000000,800000000,800001100,800001000,800101000,800110111,810110111,81101,81101,80,81,0,1,3,0,12,5,0,0,0.507245,0.348590,0.220863E-01,0.161355,4.55299,8445.74,0.251740E-04,0.183968E-06,-0.329394E-02,-0.555783E-01,2.40619,-0.308311E-04,0.581426E-05,16.0000,0.00000,253.978,87.3629,9.50534,96599.9,1.31981,22.0000,96.5196,0.519639,13.3162,0.871953E+09,294.077
CH-CHA_201812021300.csv,2018-12-02,16:00,336.6665,1,36000,36000,-0.142465E-01,1,0.308376E-02,-6.62673,1,8.72980,-172.756,0,42.0653,38.7995,0,20.0442,-3.88018,0,0.944804,0.188945E-01,1,0.837537E-02,0.335742E-03,0,0.526710E-04,-3.05182,4.06238,1.56684,0.912426E-01,0.130142E-02,-0.680652E-05,0.284663E-09,0.502255E-11,0.138133E-11,0.231240E-12,16.4411,405.150,408.067,2.05000,0,290.085,7.14840,7.19987,6.80000,0,0.797804E-01,1.96598,1.98014,7.40000,0,0.133556E-01,0.329115,0.331485,1.70000,0,286.200,285.552,96559.5,1.17489,1009.23,0.246425E-01,-0.251435,0.522733E-02,688.864,1435.63,0.444920E-02,47.9833,746.770,274.813,0.768234,1.19637,0.566996E-01,1.42292,-0.104021E-12,0.173141E-13,1.42292,4.31742,131.124,57.2940,2.28369,-9999,0.110117,0.367365,17.1331,0.117317,0.383588E-01,0.507524E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.139763E-01,1.01934,-13.6734,1.04032,-121.978,1.40411,28.9793,1.40411,-2.73969,1.40411,0.130805E-01,1.44447,0.232432E-03,1.44447,800000000,800000000,800000000,800001111,800001000,800101000,800110111,810110111,81011,81011,80,81,7,3,5,5,14,2,0,0,0.409608,0.289127,0.359941E-01,1.24644,9.73275,21429.5,0.991294E-03,0.887583E-07,-0.115316E-01,0.289793E-01,-2.73969,0.324652E-03,0.576886E-05,16.0000,0.00000,252.935,80.8420,9.46089,96600.6,1.31638,21.9900,96.5221,0.518398,13.3162,0.871786E+09,294.097
CH-CHA_201812021300.csv,2018-12-02,16:30,336.6873,1,36000,36000,-0.479554E-01,0,0.561976E-02,-10.8867,0,3.92377,-64.4057,1,47.4919,12.0481,0,9.42431,-1.44441,1,1.06509,-0.573038E-02,1,0.476634E-02,-0.134164E-03,1,0.729141E-04,-2.49339,-1.03463,2.07161,-0.232034E-01,0.255502E-02,0.286734E-04,0.200224E-09,0.304037E-11,0.909810E-12,0.149018E-12,18.0747,442.908,445.907,8.15000,0,274.461,6.72548,6.77102,9.45000,0,0.821304E-01,2.01255,2.02618,-1.00000,0,0.134522E-01,0.329638,0.331870,9.95000,0,284.596,283.990,96559.5,1.18154,1008.97,0.245044E-01,-0.935980E-01,0.494578E-02,648.197,1294.76,0.418587E-02,50.0631,646.562,273.966,1.21386,1.82190,0.985033E-01,2.19146,0.541364E-13,0.110776E-13,2.19146,4.83750,130.494,56.3259,2.57625,-9999,0.201463,0.318808,63.8571,0.314765E-01,0.169034,0.453292E-01,0,24.4121,-3.70464,8.37990,20.8671,31.8237,44.6332,66.8686,-0.473951E-01,1.01182,-13.6642,1.02560,-51.0288,1.24596,10.6486,1.24596,-1.14441,1.24596,-0.448350E-02,1.27810,-0.104971E-03,1.27810,800000000,800000100,800000000,800001111,800001000,800001000,800010111,800010111,81011,81011,80,80,2,1,1,0,33,11,0,0,0.338116,0.225946,0.735528E-01,0.115192,2.34421,12962.5,0.145753E-03,0.757911E-07,-0.114619E-01,0.106486E-01,-1.14441,-0.110608E-03,-0.258964E-05,16.0000,0.00000,250.316,64.4780,9.05755,96608.2,1.31166,21.9861,96.5228,0.517637,13.3158,0.869412E+09,294.084
CH-CHA_201812021300.csv,2018-12-02,17:00,336.7082,0,36000,36000,-0.355008E-01,0,0.501467E-02,-10.6794,0,4.03294,-88.5750,0,70.2679,-27.8208,0,15.2815,-1.98756,0,1.57676,0.643742E-02,0,0.505004E-02,0.392303E-03,0,0.863359E-04,0.924827,-2.77112,0.757833E-01,-0.621819E-01,-0.288691E-02,0.170884E-04,-0.498557E-10,-0.627301E-12,-0.219922E-12,-0.370249E-13,18.1006,444.292,446.789,1.85000,0,227.748,5.59022,5.62165,7.20000,0,0.798450E-01,1.95985,1.97086,1.80000,0,0.134423E-01,0.329950,0.331805,1.95000,0,285.075,284.570,96559.5,1.17963,1008.36,0.245456E-01,-0.128794,0.410402E-02,538.976,1345.68,0.347907E-02,40.0523,806.703,271.435,1.17495,1.39309,0.813978E-01,1.82424,-0.625272E-13,-0.275436E-14,1.82424,4.54538,135.877,49.8552,2.55740,-9999,0.173479,0.274186,41.5566,0.483677E-01,0.120569,0.517531E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.350594E-01,1.01259,-14.5416,1.02680,-69.4200,1.26420,-20.8576,1.26420,-1.55774,1.26420,0.497062E-02,1.29509,0.302915E-03,1.29509,800000000,800000100,800000000,800001100,800001100,800001100,800010111,800110111,80101,80111,80,80,5,14,2,0,32,6,0,0,0.273667,0.204204,0.705007E-01,0.120994,4.94041,25302.3,0.172976E-03,0.915108E-07,-0.122250E-01,-0.208576E-01,-1.55774,0.122692E-03,0.747698E-05,16.0000,0.00000,250.979,68.6174,9.18608,96603.5,1.31585,22.0000,96.5168,0.516750,13.3194,0.895877E+09,294.072
CH-CHA_201812021300.csv,2018-12-02,17:30,336.7290,0,36000,36000,-0.100695E-01,1,0.178577E-02,-8.57118,0,2.16968,35.6330,1,27.0996,4.70561,0,3.13252,0.799610,1,0.608120,0.908431E-03,2,0.152637E-02,0.320469E-03,0,0.757847E-04,0.662118E-01,6.43630,-0.461239,0.144432,-0.140489E-02,-0.684468E-04,0.673513E-11,0.127169E-12,0.298876E-13,0.507919E-14,17.7398,435.862,439.479,5.40000,0,334.953,8.22972,8.29801,8.75000,0,0.787216E-01,1.93417,1.95022,1.85000,0,0.133782E-01,0.328699,0.331426,1.90000,0,285.355,284.612,96559.5,1.17829,1009.80,0.245698E-01,0.518147E-01,0.603585E-02,792.794,1349.29,0.512255E-02,58.7562,556.500,276.790,0.845013,0.813986,0.448261E-01,1.17415,0.379449E-13,0.379662E-15,1.17415,2.59010,143.968,43.9286,2.18794,-9999,0.924439E-01,0.160300,7.83847,0.256428,-0.240541,0.779245E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.989642E-02,1.01749,-6.73705,1.03620,26.1218,1.36737,3.51546,1.36737,0.586179,1.36737,0.648500E-03,1.40082,0.228772E-03,1.40082,800000000,800000000,800000000,800001100,800001000,800011000,801110111,811110111,81101,81101,80,80,0,8,3,1,6,0,0,0,0.171051,0.125818,0.237302E-01,0.100689,0.703778,9897.00,0.903567E-04,0.160631E-06,-0.566215E-02,0.351546E-02,0.586179,0.160654E-04,0.566741E-05,16.0000,0.00000,249.944,62.1491,9.46002,96608.9,1.32069,22.0000,96.5166,0.516639,13.3220,0.915850E+09,294.069
CH-CHA_201812021300.csv,2018-12-02,18:00,336.7498,0,36000,36000,0.253881E-02,2,0.237789E-02,-12.0797,1,2.51019,-53.6191,2,23.6938,-25.4691,1,3.04397,-1.20387,2,0.531979,0.271910E-01,1,0.297279E-02,0.138175E-02,1,0.107929E-03,0.890765,-12.4636,-0.340820,-0.279836,0.878963E-03,0.798123E-04,-0.155695E-09,-0.112847E-11,-0.706752E-12,-0.119647E-12,17.4801,429.632,430.974,8.40000,0,126.694,3.11393,3.12366,-0.500000E-01,0,0.793481E-01,1.95024,1.95633,1.75000,0,0.134329E-01,0.330158,0.331189,1.95000,0,285.454,285.173,96559.5,1.17824,1007.03,0.245783E-01,-0.780107E-01,0.228303E-02,300.463,1400.36,0.193766E-02,21.4561,1099.90,263.759,0.203313,1.07697,0.199324E-01,1.09617,-0.692903E-13,-0.890698E-14,1.09617,2.63215,109.244,79.3094,1.04190,-9999,0.464193E-01,0.202718,0.703590,2.85678,0.225288,0.219321,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.231698E-02,1.09574,-11.2457,1.18782,-17.9528,2.96616,-8.20194,2.96616,-0.403080,2.96616,0.868859E-02,3.12951,0.441522E-03,3.12951,800000000,800000000,800000000,800001100,800001000,800101110,811110111,811110111,80011,80011,80,80,3,1,4,2,7,1,0,0,0.207259,0.179557,0.186191E-01,0.135968,0.618268,9965.38,0.156036E-03,0.248397E-06,-0.947779E-02,-0.820194E-02,-0.403080,0.214217E-03,0.108857E-04,16.0000,0.00000,254.331,89.5705,9.73561,96616.8,1.32283,22.0000,96.5161,0.516083,13.3234,0.925402E+09,294.083
CH-CHA_201812021300.csv,2018-12-02,18:30,336.7707,0,36000,36000,-0.193340E-01,1,0.514415E-02,-5.34093,0,1.45020,-30.3907,2,26.5994,6.39506,1,2.92892,-0.682370,2,0.597243,-0.390811E-01,1,0.206462E-01,-0.291481E-03,1,0.103591E-03,0.715771E-01,5.22221,1.03990,0.117256,0.622211E-02,-0.740464E-06,0.116459E-09,0.136517E-11,0.535777E-12,0.856960E-13,18.2390,448.659,451.031,0.150000,0,213.803,5.25932,5.28713,0.100000,0,0.839097E-01,2.06408,2.07500,1.95000,0,0.134211E-01,0.330144,0.331890,8.30000,0,285.694,285.218,96559.5,1.17710,1008.19,0.245989E-01,-0.442176E-01,0.385273E-02,507.126,1404.48,0.327306E-02,36.1078,897.353,270.612,0.717091,0.500640,0.472572E-01,0.875838,0.294284E-12,0.638517E-14,0.875838,4.33289,158.045,34.9210,3.09299,-9999,0.128160,0.599456,33.5024,0.599957E-01,0.175742,0.351159E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.190862E-01,1.01298,-6.63776,1.02552,-23.8692,1.26024,5.54542,1.26024,-0.535941,1.26024,-0.304863E-01,1.28193,-0.227377E-03,1.28193,800000000,800000000,800000000,800000000,810000000,810101100,810110111,811110111,81001,81001,80,81,12,2,1,0,0,0,0,0,0.523064,0.650509,0.253385E-01,0.461349E-01,0.358160,8976.84,0.650275E-02,0.213278E-06,-0.559323E-02,0.554542E-02,-0.535941,-0.753887E-03,-0.562275E-05,16.0000,0.00000,253.771,86.0712,9.61576,96604.8,1.32214,22.0000,96.5138,0.513806,13.3224,0.918443E+09,294.085
